IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References,Distribution,State
Desktop,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6545-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6545-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.3-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.3-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.3-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6545.1,"CVE-2023-42916,CVE-2023-42917",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,2c87c76c-11ef-4768-a980-85e22522f47a,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6545-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6545.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0182,DFN-CERT-2023-3095,DFN-CERT-2023-3091,DFN-CERT-2023-3049,DFN-CERT-2023-3022,DFN-CERT-2023-3021,DFN-CERT-2023-3020,WID-SEC-2023-3095,WID-SEC-2023-3042,WID-SEC-2023-3036,WID-SEC-2023-3035",,Ubuntu,freshly installed
Server,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6490-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6490-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.2-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6490.1,"CVE-2023-41983,CVE-2023-42852",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,19105a2a-a3e8-470f-b668-222a0f76afb6,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6490-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6490.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2862,DFN-CERT-2023-2794,DFN-CERT-2023-2634,DFN-CERT-2023-2631,DFN-CERT-2023-2628,DFN-CERT-2023-2627,WID-SEC-2023-3000,WID-SEC-2023-2754,WID-SEC-2023-2753,WID-SEC-2023-2744",,Ubuntu,freshly installed
Server,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6423-2),The remote host is missing an update for the 'libcue' package(s) announced via the USN-6423-2 advisory.,"
Vulnerable package:   libcue2
Installed version:    libcue2-2.2.1-4
Fixed version:      >=libcue2-2.2.1-4ubuntu1
",1.3.6.1.4.1.25623.1.1.12.2023.6423.2,CVE-2023-43641,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,f373b788-bd41-45e1-86b3-2bdedf6c670e,,Please install the updated package(s).,'libcue' package(s) on Ubuntu 23.10.,"USN-6423-1 fixed a vulnerability in CUE. This update provides the
corresponding updates for Ubuntu 23.10.

Original advisory details:

 It was discovered that CUE incorrectly handled certain files.
 An attacker could possibly use this issue to expose sensitive
 information or execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6423-2)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6423.2)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2434,WID-SEC-2023-2601",,Ubuntu,freshly installed
Server,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6433-1),The remote host is missing an update for the 'ghostscript' package(s) announced via the USN-6433-1 advisory.,"
Vulnerable package:   ghostscript
Installed version:    ghostscript-10.01.2~dfsg1-0ubuntu2
Fixed version:      >=ghostscript-10.01.2~dfsg1-0ubuntu2.1
",1.3.6.1.4.1.25623.1.1.12.2023.6433.1,CVE-2023-43115,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,14b5879c-a41a-4f5b-87aa-6a48ce6ceebb,,Please install the updated package(s).,"'ghostscript' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that Ghostscript incorrectly handled certain PDF
documents. If a user or automated system were tricked into opening a
specially crafted PDF file, a remote attacker could use this issue to
execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6433-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6433.1)
Version used: 2024-02-23T04:08:56Z
",,,"DFN-CERT-2024-0174,DFN-CERT-2023-2368,WID-SEC-2023-2380",,Ubuntu,freshly installed
Desktop,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6490-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6490-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.2-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6490.1,"CVE-2023-41983,CVE-2023-42852",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,36fadfa6-2c23-4fde-b427-01456719d3e7,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6490-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6490.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2862,DFN-CERT-2023-2794,DFN-CERT-2023-2634,DFN-CERT-2023-2631,DFN-CERT-2023-2628,DFN-CERT-2023-2627,WID-SEC-2023-3000,WID-SEC-2023-2754,WID-SEC-2023-2753,WID-SEC-2023-2744",,Ubuntu,freshly installed
Laptop,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6545-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6545-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.3-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.3-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.3-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6545.1,"CVE-2023-42916,CVE-2023-42917",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,58aa62e1-1df2-4f64-a055-28c66004c1e0,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6545-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6545.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0182,DFN-CERT-2023-3095,DFN-CERT-2023-3091,DFN-CERT-2023-3049,DFN-CERT-2023-3022,DFN-CERT-2023-3021,DFN-CERT-2023-3020,WID-SEC-2023-3095,WID-SEC-2023-3042,WID-SEC-2023-3036,WID-SEC-2023-3035",,Ubuntu,freshly installed
Laptop,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6423-2),The remote host is missing an update for the 'libcue' package(s) announced via the USN-6423-2 advisory.,"
Vulnerable package:   libcue2
Installed version:    libcue2-2.2.1-4
Fixed version:      >=libcue2-2.2.1-4ubuntu1
",1.3.6.1.4.1.25623.1.1.12.2023.6423.2,CVE-2023-43641,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,28a0d863-9c96-4ec1-8fdd-7d5592993d41,,Please install the updated package(s).,'libcue' package(s) on Ubuntu 23.10.,"USN-6423-1 fixed a vulnerability in CUE. This update provides the
corresponding updates for Ubuntu 23.10.

Original advisory details:

 It was discovered that CUE incorrectly handled certain files.
 An attacker could possibly use this issue to expose sensitive
 information or execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6423-2)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6423.2)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2434,WID-SEC-2023-2601",,Ubuntu,freshly installed
Server,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6631-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6631-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.5-0ubuntu0.23.10.2

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.5-0ubuntu0.23.10.2

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.5-0ubuntu0.23.10.2

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.5-0ubuntu0.23.10.2
",1.3.6.1.4.1.25623.1.1.12.2024.6631.1,"CVE-2024-23206,CVE-2024-23213,CVE-2024-23222",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,b86a5d61-3c00-40fd-a392-3ba11195a126,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6631-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6631.1)
Version used: 2024-02-13T04:09:01Z
",,,"DFN-CERT-2024-0352,DFN-CERT-2024-0311,DFN-CERT-2024-0294,DFN-CERT-2024-0185,DFN-CERT-2024-0184,DFN-CERT-2024-0183,DFN-CERT-2024-0181,DFN-CERT-2024-0180,DFN-CERT-2024-0179,WID-SEC-2024-0178,WID-SEC-2024-0175,WID-SEC-2024-0173",,Ubuntu,freshly installed
Laptop,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6490-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6490-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.2-0ubuntu0.23.10.1

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.2-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6490.1,"CVE-2023-41983,CVE-2023-42852",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,6ab3ba38-a10f-4ad8-8e7e-d5aa15b3335a,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6490-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6490.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2862,DFN-CERT-2023-2794,DFN-CERT-2023-2634,DFN-CERT-2023-2631,DFN-CERT-2023-2628,DFN-CERT-2023-2627,WID-SEC-2023-3000,WID-SEC-2023-2754,WID-SEC-2023-2753,WID-SEC-2023-2744",,Ubuntu,freshly installed
Laptop,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6433-1),The remote host is missing an update for the 'ghostscript' package(s) announced via the USN-6433-1 advisory.,"
Vulnerable package:   ghostscript
Installed version:    ghostscript-10.01.2~dfsg1-0ubuntu2
Fixed version:      >=ghostscript-10.01.2~dfsg1-0ubuntu2.1
",1.3.6.1.4.1.25623.1.1.12.2023.6433.1,CVE-2023-43115,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,047434e5-347a-4291-89c1-0080d360151e,,Please install the updated package(s).,"'ghostscript' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that Ghostscript incorrectly handled certain PDF
documents. If a user or automated system were tricked into opening a
specially crafted PDF file, a remote attacker could use this issue to
execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6433-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6433.1)
Version used: 2024-02-23T04:08:56Z
",,,"DFN-CERT-2024-0174,DFN-CERT-2023-2368,WID-SEC-2023-2380",,Ubuntu,freshly installed
Server,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6631-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6631-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.5-0ubuntu0.23.10.2

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.5-0ubuntu0.23.10.2

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.5-0ubuntu0.23.10.2

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.5-0ubuntu0.23.10.2
",1.3.6.1.4.1.25623.1.1.12.2024.6631.1,"CVE-2024-23206,CVE-2024-23213,CVE-2024-23222",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,7459ac93-1289-4443-b1b1-9f045b2f7b51,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6631-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6631.1)
Version used: 2024-02-13T04:09:01Z
",,,"DFN-CERT-2024-0352,DFN-CERT-2024-0311,DFN-CERT-2024-0294,DFN-CERT-2024-0185,DFN-CERT-2024-0184,DFN-CERT-2024-0183,DFN-CERT-2024-0181,DFN-CERT-2024-0180,DFN-CERT-2024-0179,WID-SEC-2024-0178,WID-SEC-2024-0175,WID-SEC-2024-0173",,Ubuntu,freshly installed
Server,,,,8.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6545-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6545-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.3-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.3-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.3-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6545.1,"CVE-2023-42916,CVE-2023-42917",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,3af7a77d-8f8b-4a40-8666-bf3fdaa0dae1,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6545-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6545.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0182,DFN-CERT-2023-3095,DFN-CERT-2023-3091,DFN-CERT-2023-3049,DFN-CERT-2023-3022,DFN-CERT-2023-3021,DFN-CERT-2023-3020,WID-SEC-2023-3095,WID-SEC-2023-3042,WID-SEC-2023-3036,WID-SEC-2023-3035",,Ubuntu,freshly installed
Laptop,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6473-1),The remote host is missing an update for the 'python-urllib3' package(s) announced via the USN-6473-1 advisory.,"
Vulnerable package:   python3-urllib3
Installed version:    python3-urllib3-1.26.16-1
Fixed version:      >=python3-urllib3-1.26.16-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6473.1,"CVE-2018-25091,CVE-2023-43804,CVE-2023-45803",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,381b6fac-7c8f-4b62-9bf6-3f348e7f07ba,,Please install the updated package(s).,"'python-urllib3' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that urllib3 didn't strip HTTP Authorization header
on cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. This issue only affected
Ubuntu 16.04 LTS and Ubuntu 18.04 LTS. (CVE-2018-25091)

It was discovered that urllib3 didn't strip HTTP Cookie header on
cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. (CVE-2023-43804)

It was discovered that urllib3 didn't strip HTTP body on status code
303 redirects under certain circumstances. A remote attacker could
possibly use this issue to obtain sensitive information. (CVE-2023-45803)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6473-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6473.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0598,DFN-CERT-2024-0312,DFN-CERT-2024-0073,DFN-CERT-2023-3204,DFN-CERT-2023-3160,DFN-CERT-2023-2914,DFN-CERT-2023-2724,DFN-CERT-2023-2714,DFN-CERT-2023-2563,DFN-CERT-2023-2421,DFN-CERT-2023-2366,WID-SEC-2024-0423,WID-SEC-2023-3146,WID-SEC-2023-3025,WID-SEC-2023-2964,WID-SEC-2023-2862",,Ubuntu,freshly installed
Server,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6618-1),The remote host is missing an update for the 'pillow' package(s) announced via the USN-6618-1 advisory.,"
Vulnerable package:   python3-pil
Installed version:    python3-pil-10.0.0-1
Fixed version:      >=python3-pil-10.0.0-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6618.1,"CVE-2023-44271,CVE-2023-50447",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,f3e6e3a6-451f-4613-b0c4-296b66cc93b4,,Please install the updated package(s).,"'pillow' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that Pillow incorrectly handled certain long text
arguments. An attacker could possibly use this issue to cause Pillow to
consume resources, leading to a denial of service. This issue only affected
Ubuntu 20.04 LTS, and Ubuntu 22.04 LTS. (CVE-2023-44271)

Duarte Santos discovered that Pillow incorrectly handled the environment
parameter to PIL.ImageMath.eval. An attacker could possibly use this issue
to execute arbitrary code. (CVE-2023-50447)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6618-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6618.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0767,DFN-CERT-2024-0284,DFN-CERT-2024-0258,DFN-CERT-2024-0190,DFN-CERT-2023-2731,WID-SEC-2024-0522,WID-SEC-2024-0423,WID-SEC-2024-0337,WID-SEC-2024-0184",,Ubuntu,freshly installed
Server,,,,8.1,High,97,VendorFix,Ubuntu: Security Advisory (USN-6473-1),The remote host is missing an update for the 'python-urllib3' package(s) announced via the USN-6473-1 advisory.,"
Vulnerable package:   python3-urllib3
Installed version:    python3-urllib3-1.26.16-1
Fixed version:      >=python3-urllib3-1.26.16-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6473.1,"CVE-2018-25091,CVE-2023-43804,CVE-2023-45803",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,9525189b-cad0-41d0-8b99-c79649c373f5,,Please install the updated package(s).,"'python-urllib3' package(s) on Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that urllib3 didn't strip HTTP Authorization header
on cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. This issue only affected
Ubuntu 16.04 LTS and Ubuntu 18.04 LTS. (CVE-2018-25091)

It was discovered that urllib3 didn't strip HTTP Cookie header on
cross-origin redirects. A remote attacker could possibly use this
issue to obtain sensitive information. (CVE-2023-43804)

It was discovered that urllib3 didn't strip HTTP body on status code
303 redirects under certain circumstances. A remote attacker could
possibly use this issue to obtain sensitive information. (CVE-2023-45803)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6473-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6473.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0598,DFN-CERT-2024-0312,DFN-CERT-2024-0073,DFN-CERT-2023-3204,DFN-CERT-2023-3160,DFN-CERT-2023-2914,DFN-CERT-2023-2724,DFN-CERT-2023-2714,DFN-CERT-2023-2563,DFN-CERT-2023-2421,DFN-CERT-2023-2366,WID-SEC-2024-0423,WID-SEC-2023-3146,WID-SEC-2023-3025,WID-SEC-2023-2964,WID-SEC-2023-2862",,Ubuntu,freshly installed
