Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,CVSS v3.0 Base Score,Distribution,State
117887,,,None,Laptop,tcp,0,OS Security Patch Assessment Available,"Nessus was able to log in to the remote host using the provided
credentials and enumerate OS security patch levels.","Nessus was able to determine OS security patch levels by logging
into the remote host and running commands to determine the version
of the operating system and its components.  The remote host was
identified as an operating system or device that Nessus supports for
patch and update assessment.  The necessary information was obtained
to perform these checks.",n/a,,"OS Security Patch Assessment is available.

Account  : user
Protocol : SSH
",,OpenSUSE,freshly installed
130626,,,None,Laptop,tcp,0,MariaDB Client/Server Installed (Linux),One or more MariaDB server or client versions are available on the remote Linux host.,One or more MariaDB server or client versions have been detected on the remote Linux host.,n/a,,"
  Path    : mariadb (via package manager)
  Version : 11.2.2
  Managed : 1
  Product : MariaDB Server
",,OpenSUSE,freshly installed
141118,,,None,Laptop,tcp,22,Target Credential Status by Authentication Protocol - Valid Credentials Provided,Valid credentials were provided for an available authentication protocol.,"Nessus was able to determine that valid credentials were provided for
an authentication protocol available on the remote target because it
was able to successfully authenticate directly to the remote target
using that authentication protocol at least once. Authentication was
successful because the authentication protocol service was available
remotely, the service was able to be identified, the authentication
protocol was able to be negotiated successfully, and a set of
credentials provided in the scan policy for that authentication
protocol was accepted by the remote service. See plugin output for
details, including protocol, port, and account.

Please note the following :

- This plugin reports per protocol, so it is possible for
  valid credentials to be provided for one protocol and not
  another. For example, authentication may succeed via SSH
  but fail via SMB, while no credentials were provided for
  an available SNMP service.

- Providing valid credentials for all available
  authentication protocols may improve scan coverage, but
  the value of successful authentication for a given
  protocol may vary from target to target depending upon
  what data (if any) is gathered from the target via that
  protocol. For example, successful authentication via SSH
  is more valuable for Linux targets than for Windows
  targets, and likewise successful authentication via SMB
  is more valuable for Windows targets than for Linux
  targets.",n/a,,"
Nessus was able to log in to the remote host via the following :

User:       'user'
Port:       22
Proto:      SSH
Method:     keyboard-interactive
Escalation: su_sudo
",,OpenSUSE,freshly installed
147817,,,None,Laptop,tcp,0,Java Detection and Identification (Linux / Unix),Java is installed on the remote Linux / Unix host.,"One or more instances of Java are installed on the remote Linux / Unix 
host. This may include private JREs bundled with the Java Development
 Kit (JDK).
Notes:

  - This plugin attempts to detect Oracle and non-Oracle JRE instances 
    such as Zulu Java, Amazon Corretto, AdoptOpenJDK, IBM Java, etc
  - To discover instances of JRE that are not in PATH, 
    or installed via a package manager, 'Perform thorough tests' 
    setting must be enabled.",n/a,https://en.wikipedia.org/wiki/Java_(software_platform),"
  Path             : /usr/lib64/jvm/java-11-openjdk-11/
  Version          : 1.11.0_21
  Application      : OpenJDK Java
  Binary Location  : /usr/lib64/jvm/java-11-openjdk-11/bin/java
  Details          : This Java install appears to be OpenJDK due to the install directory
                     name (high confidence).
  Detection Method : ""find"" utility
  Managed by OS    : True
",,OpenSUSE,freshly installed
148373,,,None,Laptop,tcp,0,OpenJDK Java Detection (Linux / Unix),A distribution of Java is installed on the remote Linux / Unix host.,"One or more instances of OpenJDK Java are installed on the remote 
host.  This may include private JREs bundled with the Java
Development Kit (JDK).

Notes:

  - Addition information provided in plugin
    Java Detection and Identification (Unix)

  - Additional instances of Java may be discovered by enabling thorough
    tests",n/a,https://openjdk.java.net/,"
  Path            : /usr/lib64/jvm/java-11-openjdk-11/
  Version         : 1.11.0_21
  Binary Location : /usr/lib64/jvm/java-11-openjdk-11/bin/java
  Managed by OS   : True
",,OpenSUSE,freshly installed
149334,,,None,Laptop,tcp,22,SSH Password Authentication Accepted,The SSH server on the remote host accepts password authentication.,The SSH server on the remote host accepts password authentication.,n/a,https://tools.ietf.org/html/rfc4252#section-8,,,OpenSUSE,freshly installed
150799,,,None,Laptop,tcp,22,Target Access Problems by Authentication Protocol - Maximum Privilege Account Used in Scan,"Nessus scanned the target host with the highest available privilege
level. Yet Nessus encountered permissions issues while accessing one
or more items during the scan.","Nessus was able to log in to the remote host using the provided
credentials. The provided credentials have the highest privilege
possible on the remote host.  Yet Nessus encountered permissions
issues while accessing items during the scan.

It is likely that this condition is caused by one or more of the
following:

1)  A plugin tried to access a resource that requires a special
    privilege level such as NT_AUTHORITY on Windows.  The resource
    may have had its permissions altered since the plugin was
    written.
2)  Environmental issues may have caused an intermittent failure
    in authentication that caused Nessus to stop attempting
    privilege escalation.
3)  A resource on the host that Nessus attempts to access multiple
    times may be configured with access limits.  Related lockouts may
    look like permissions failures.
4)  Nessus may have tried to access a resource that does not exist
    on a target that fails to properly report permissions issues.
    For instance, on some legacy unix systems such as AIX or HP-UX
    there is no way to distinguish a missing resource from a
    permissions error.

If you believe that the plugin indicated attempted to access the
wrong resource or a resource that has recently received special OS
protection, please contact Tenable Support.",n/a,,"
Nessus was able to log in to the remote host via the following
protocol as user. This credential has the highest
privilege level possible for this host. Yet Nessus encountered
the following permissions issues while performing the planned checks:

  Protocol        : SSH
  Port            : 22

See the output of the following plugin for details :

  Plugin ID   : 102094
  Plugin Name : SSH Commands Require Privilege Escalation
",,OpenSUSE,freshly installed
151883,,,None,Laptop,tcp,0,Libgcrypt Installed (Linux/UNIX),Libgcrypt is installed on this host.,"Libgcrypt, a cryptography library, was found on the
remote host.",n/a,https://gnupg.org/download/index.html,"
Nessus detected 2 installs of Libgcrypt:

  Path    : /usr/lib64/libgcrypt.so.20
  Version : 1.10.3

  Path    : /usr/lib64/libgcrypt.so.20.4.3
  Version : 1.10.3
",,OpenSUSE,freshly installed
152743,,,None,Laptop,tcp,0,Unix Software Discovery Commands Not Available,"Nessus was able to log in to the remote host using the provided
credentials, but encountered difficulty running commands used to find
unmanaged software.","Nessus found problems running commands on the target host which are
used to find software that is not managed by the operating system.
Details of the issues encountered are reported by this plugin.

Failure to properly execute commands used to find and characterize
unmanaged software on the target host can lead to scans that do not
report known vulnerabilities.  There may be little in the scan
results of unmanaged software plugins to indicate the missing
availability of the source commands except audit trail messages.

Commands used to find unmanaged software installations might fail for
a variety of reasons, including:

   * Inadequate scan user permissions,
   * Failed privilege escalation,
   * Intermittent network disruption, or
   * Missing or corrupt executables on the target host.

Please address the issues reported here and redo the scan.",n/a,,"Failures in commands used to assess Unix software:

  strings -v                  :
    sh: line 1: strings: command not found


Account  : user
Protocol : SSH
",,OpenSUSE,freshly installed
153588,,,None,Laptop,tcp,22,SSH SHA-1 HMAC Algorithms Enabled,The remote SSH server is configured to enable SHA-1 HMAC algorithms.,"The remote SSH server is configured to enable SHA-1 HMAC algorithms.

Although NIST has formally deprecated use of SHA-1 for digital signatures, SHA-1 is still considered secure for HMAC as
the security of HMAC does not rely on the underlying hash function being resistant to collisions.

Note that this plugin only checks for the options of the remote SSH server.",n/a,,"
The following client-to-server SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  hmac-sha1
  hmac-sha1-etm@openssh.com

The following server-to-client SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
",,OpenSUSE,freshly installed
157358,,,None,Laptop,tcp,0,Linux Mounted Devices,Use system commands to obtain the list of mounted devices on the target machine at scan time.,"Report the mounted devices information on the target machine at scan time using the following commands.
/bin/df -h
/bin/lsblk
/bin/mount -l

This plugin only reports on the tools available on the system and omits any tool
that did not return information when the command was ran.",n/a,,"$ df -h
Filesystem      Size  Used Avail Use% Mounted on
/dev/sda2       464G  5.1G  458G   2% /
devtmpfs        4.0M     0  4.0M   0% /dev
tmpfs           3.9G     0  3.9G   0% /dev/shm
tmpfs           1.6G  9.5M  1.6G   1% /run
/dev/sda2       464G  5.1G  458G   2% /.snapshots
/dev/sda2       464G  5.1G  458G   2% /boot/grub2/i386-pc
/dev/sda2       464G  5.1G  458G   2% /boot/grub2/x86_64-efi
/dev/sda2       464G  5.1G  458G   2% /home
/dev/sda2       464G  5.1G  458G   2% /opt
/dev/sda2       464G  5.1G  458G   2% /root
/dev/sda2       464G  5.1G  458G   2% /srv
tmpfs           3.9G  4.0K  3.9G   1% /tmp
/dev/sda2       464G  5.1G  458G   2% /usr/local
/dev/sda2       464G  5.1G  458G   2% /var
tmpfs           784M   64K  784M   1% /run/user/1000


$ lsblk
NAME   MAJ:MIN RM   SIZE RO TYPE MOUNTPOINTS
sda      8:0    0 465.8G  0 disk 
|-sda1   8:1    0     8M  0 part 
|-sda2   8:2    0 463.8G  0 part /var
|                                /usr/local
|                                /srv
|                                /root
|                                /opt
|                                /home
|                                /boot/grub2/x86_64-efi
|                                /boot/grub2/i386-pc
|                                /.snapshots
|                                /
`-sda3   8:3    0     2G  0 part [SWAP]
sr0     11:0    1  1024M  0 rom  


$ mount -l
/dev/sda2 on / type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=266,subvol=/@/.snapshots/1/snapshot)
devtmpfs on /dev type devtmpfs (rw,nosuid,size=4096k,nr_inodes=998214,mode=755,inode64)
tmpfs on /dev/shm type tmpfs (rw,nosuid,nodev,inode64)
devpts on /dev/pts type devpts (rw,nosuid,noexec,relatime,gid=5,mode=620,ptmxmode=000)
sysfs on /sys type sysfs (rw,nosuid,nodev,noexec,relatime)
securityfs on /sys/kernel/security type securityfs (rw,nosuid,nodev,noexec,relatime)
cgroup2 on /sys/fs/cgroup type cgroup2 (rw,nosuid,nodev,noexec,relatime,nsdelegate,memory_recursiveprot)
pstore on /sys/fs/pstore type pstore (rw,nosuid,nodev,noexec,relatime)
bpf on /sys/fs/bpf type bpf (rw,nosuid,nodev,noexec,relatime,mode=700)
proc on /proc type proc (rw,nosuid,nodev,noexec,relatime)
tmpfs on /run type tmpfs (rw,nosuid,nodev,size=1604184k,nr_inodes=819200,mode=755,inode64)
systemd-1 on /proc/sys/fs/binfmt_misc type autofs (rw,relatime,fd=32,pgrp=1,timeout=0,minproto=5,maxproto=5,direct,pipe_ino=3679)
hugetlbfs on /dev/hugepages type hugetlbfs (rw,nosuid,nodev,relatime,pagesize=2M)
mqueue on /dev/mqueue type mqueue (rw,nosuid,nodev,noexec,relatime)
debugfs on /sys/kernel/debug type debugfs (rw,nosuid,nodev,noexec,relatime)
tracefs on /sys/kernel/tracing type tracefs (rw,nosuid,nodev,noexec,relatime)
configfs on /sys/kernel/config type configfs (rw,nosuid,nodev,noexec,relatime)
fusectl on /sys/fs/fuse/connections type fusectl (rw,nosuid,nodev,noexec,relatime)
/dev/sda2 on /.snapshots type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=265,subvol=/@/.snapshots)
/dev/sda2 on /boot/grub2/i386-pc type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=264,subvol=/@/boot/grub2/i386-pc)
/dev/sda2 on /boot/grub2/x86_64-efi type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=263,subvol=/@/boot/grub2/x86_64-efi)
/dev/sda2 on /home type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=262,subvol=/@/home)
/dev/sda2 on /opt type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=261,subvol=/@/opt)
/dev/sda2 on /root type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=260,subvol=/@/root)
/dev/sda2 on /srv type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=259,subvol=/@/srv)
tmpfs on /tmp type tmpfs (rw,nosuid,nodev,nr_inodes=1048576,inode64)
/dev/sda2 on /usr/local type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=258,subvol=/@/usr/local)
/dev/sda2 on /var type btrfs (rw,relatime,ssd,discard=async,space_cache=v2,subvolid=257,subvol=/@/var)
tmpfs on /run/user/1000 type tmpfs (rw,nosuid,nodev,relatime,size=802092k,nr_inodes=200523,mode=700,uid=1000,gid=1000,inode64)
portal on /run/user/1000/doc type fuse.portal (rw,nosuid,nodev,relatime,user_id=1000,group_id=1000)
gvfsd-fuse on /run/user/1000/gvfs type fuse.gvfsd-fuse (rw,nosuid,nodev,relatime,user_id=1000,group_id=1000)
binfmt_misc on /proc/sys/fs/binfmt_misc type binfmt_misc (rw,nosuid,nodev,noexec,relatime)


",,OpenSUSE,freshly installed
170170,,,None,Laptop,tcp,0,Enumerate the Network Interface configuration via SSH,Nessus was able to parse the Network Interface data on the remote host.,Nessus was able to parse the Network Interface data on the remote host.,n/a,,"wlp2s0:
  MAC : 0a:c7:95:29:ed:28
enp1s0:
  MAC : f0:76:1c:8c:33:11
  IPv4:
    - Address : 10.0.1.21
        Netmask : 255.255.255.0
        Broadcast : 10.0.1.255
  IPv6:
    - Address : fe80::5bf4:4b68:e568:5186
        Prefixlen : 64
        Scope : link
lo:
  IPv4:
    - Address : 127.0.0.1
        Netmask : 255.0.0.0
  IPv6:
    - Address : ::1
        Prefixlen : 128
        Scope : host
",,OpenSUSE,freshly installed
171410,,,None,Laptop,tcp,0,IP Assignment Method Detection,Enumerates the IP address assignment method(static/dynamic).,Enumerates the IP address assignment method(static/dynamic).,n/a,,"+ lo
  + IPv4
    - Address       : 127.0.0.1
      Assign Method : static
  + IPv6
    - Address       : ::1
      Assign Method : static
+ enp1s0
  + IPv4
    - Address       : 10.0.1.21
      Assign Method : static
  + IPv6
    - Address       : fe80::5bf4:4b68:e568:5186
      Assign Method : static
+ wlp2s0
",,OpenSUSE,freshly installed
179200,,,None,Laptop,tcp,0,Enumerate the Network Routing configuration via SSH,Nessus was able to retrieve network routing information from the remote host.,Nessus was able to retrieve network routing information the remote host.,n/a,,"Interface Routes:
  enp1s0:
    ipv4_subnets:
     - 10.0.1.0/24
    ipv6_subnets:
     - fe80::/64
",,OpenSUSE,freshly installed
181418,,,None,Laptop,tcp,22,OpenSSH Detection,An OpenSSH-based SSH server was detected on the remote host.,An OpenSSH-based SSH server was detected on the remote host.,n/a,https://www.openssh.com/,"
  Service : ssh
  Version : 9.3
  Banner  : SSH-2.0-OpenSSH_9.3
",,OpenSUSE,freshly installed
182155,,,None,Laptop,tcp,0,WebM Project WebP Image Library Installed (Linux),WebM Project WebP Image Library is installed on the remote Linux host.,"WebM Project WebP Image Library is installed on the remote Linux host.
Note: Thorough Tests is required for this plugin to run.",n/a,"https://developers.google.com/speed/webp
https://www.webmproject.org/code/","
  Path          : libwebp (via package manager)
  Version       : 7-1
  Managed by OS : True

We are unable to retrieve version info from the following list of WebP Image Library files.

However, they may include their WebP Image Library version in full or part at the end of their names.

/usr/lib64/libwebp.so.7.1.8

",,OpenSUSE,freshly installed
182774,,,None,Laptop,tcp,0,Curl Installed (Linux / Unix),Curl is installed on the remote Linux / Unix host.,"Curl (also known as curl and cURL) is installed on the remote Linux / Unix host.

Additional information:

  - More paths will be searched and the timeout for the search will be increased
    if 'Perform thorough tests' setting is enabled.

  - The plugin timeout can be set to a custom value other than the
    plugin's default of 30 minutes via the 'timeout.182774' scanner
    setting in Nessus 8.15.1 or later.

    Please see https://docs.tenable.com/nessus/Content/SettingsAdvanced.htm#Custom for more information.",n/a,https://curl.se/,"
  Path               : /usr/bin/curl
  Version            : 8.4.0
  Associated Package : curl-8.4.0-1.1
  Managed by OS      : True
",,OpenSUSE,freshly installed
182848,,,None,Laptop,tcp,0,libcurl Installed (Linux / Unix),libcurl is installed on the remote Linux / Unix host.,"libcurl is installed on the remote Linux / Unix host.

Additional information:

  - More paths will be searched and the timeout for the search will be increased
    if 'Perform thorough tests' setting is enabled.

  - The plugin timeout can be set to a custom value other than the
    plugin's default of 30 minutes via the 'timeout.182774' scanner
    setting in Nessus 8.15.1 or later.

    Please see https://docs.tenable.com/nessus/Content/SettingsAdvanced.htm#Custom for more information.",n/a,https://curl.se/,"
  Path               : /usr/lib64/libcurl.so.4.8.0
  Version            : 8.4.0
  Associated Package : libcurl4-8.4.0-1.1
  Managed by OS      : True
",,OpenSUSE,freshly installed
187201,CVE-2023-48795,6.4,Medium,Laptop,tcp,22,OpenSSH < 9.6 Multiple Vulnerabilities,The SSH server running on the remote host is affected by multiple vulnerabilities.,"The version of OpenSSH installed on the remote host is prior to 9.6. It is, therefore, affected by multiple
vulnerabilities as referenced in the release-9.6 advisory.

  - ssh(1), sshd(8): implement protocol extensions to thwart the so-called Terrapin attack discovered by
    Fabian Bumer, Marcus Brinkmann and Jrg Schwenk. This attack allows a MITM to effect a limited break of
    the integrity of the early encrypted SSH transport protocol by sending extra messages prior to the
    commencement of encryption, and deleting an equal number of consecutive messages immediately after
    encryption starts. A peer SSH client/server would not be able to detect that messages were deleted. While
    cryptographically novel, the security impact of this attack is fortunately very limited as it only allows
    deletion of consecutive messages, and deleting most messages at this stage of the protocol prevents user
    user authentication from proceeding and results in a stuck connection. The most serious identified impact
    is that it lets a MITM to delete the SSH2_MSG_EXT_INFO message sent before authentication starts, allowing
    the attacker to disable a subset of the keystroke timing obfuscation features introduced in OpenSSH 9.5.
    There is no other discernable impact to session secrecy or session integrity. OpenSSH 9.6 addresses this
    protocol weakness through a new strict KEX protocol extension that will be automatically enabled when
    both the client and server support it. This extension makes two changes to the SSH transport protocol to
    improve the integrity of the initial key exchange. Firstly, it requires endpoints to terminate the
    connection if any unnecessary or unexpected message is received during key exchange (including messages
    that were previously legal but not strictly required like SSH2_MSG_DEBUG). This removes most malleability
    from the early protocol. Secondly, it resets the Message Authentication Code counter at the conclusion of
    each key exchange, preventing previously inserted messages from being able to make persistent changes to
    the sequence number across completion of a key exchange. Either of these changes should be sufficient to
    thwart the Terrapin Attack. More details of these changes are in the PROTOCOL file in the OpenSSH source
    distribition. (CVE-2023-48795)

  - ssh-agent(1): when adding PKCS#11-hosted private keys while specifying destination constraints, if the
    PKCS#11 token returned multiple keys then only the first key had the constraints applied. Use of regular
    private keys, FIDO tokens and unconstrained keys are unaffected. (CVE-2023-51384)

  - ssh(1): if an invalid user or hostname that contained shell metacharacters was passed to ssh(1), and a
    ProxyCommand, LocalCommand directive or match exec predicate referenced the user or hostname via %u, %h
    or similar expansion token, then an attacker who could supply arbitrary user/hostnames to ssh(1) could
    potentially perform command injection depending on what quoting was present in the user-supplied
    ssh_config(5) directive. This situation could arise in the case of git submodules, where a repository
    could contain a submodule with shell characters in its user/hostname. Git does not ban shell
    metacharacters in user or host names when checking out repositories from untrusted sources. Although we
    believe it is the user's responsibility to ensure validity of arguments passed to ssh(1), especially
    across a security boundary such as the git example above, OpenSSH 9.6 now bans most shell metacharacters
    from user and hostnames supplied via the command-line. This countermeasure is not guaranteed to be
    effective in all situations, as it is infeasible for ssh(1) to universally filter shell metacharacters
    potentially relevant to user-supplied commands. User/hostnames provided via ssh_config(5) are not subject
    to these restrictions, allowing configurations that use strange names to continue to be used, under the
    assumption that the user knows what they are doing in their own configuration files. (CVE-2023-51385)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.",Upgrade to OpenSSH version 9.6 or later.,https://www.openssh.com/txt/release-9.6,"
  Version source    : SSH-2.0-OpenSSH_9.3
  Installed version : 9.3
  Fixed version     : 9.6p1 / 9.6
",6.5,OpenSUSE,freshly installed
187201,CVE-2023-51384,6.4,Medium,Laptop,tcp,22,OpenSSH < 9.6 Multiple Vulnerabilities,The SSH server running on the remote host is affected by multiple vulnerabilities.,"The version of OpenSSH installed on the remote host is prior to 9.6. It is, therefore, affected by multiple
vulnerabilities as referenced in the release-9.6 advisory.

  - ssh(1), sshd(8): implement protocol extensions to thwart the so-called Terrapin attack discovered by
    Fabian Bumer, Marcus Brinkmann and Jrg Schwenk. This attack allows a MITM to effect a limited break of
    the integrity of the early encrypted SSH transport protocol by sending extra messages prior to the
    commencement of encryption, and deleting an equal number of consecutive messages immediately after
    encryption starts. A peer SSH client/server would not be able to detect that messages were deleted. While
    cryptographically novel, the security impact of this attack is fortunately very limited as it only allows
    deletion of consecutive messages, and deleting most messages at this stage of the protocol prevents user
    user authentication from proceeding and results in a stuck connection. The most serious identified impact
    is that it lets a MITM to delete the SSH2_MSG_EXT_INFO message sent before authentication starts, allowing
    the attacker to disable a subset of the keystroke timing obfuscation features introduced in OpenSSH 9.5.
    There is no other discernable impact to session secrecy or session integrity. OpenSSH 9.6 addresses this
    protocol weakness through a new strict KEX protocol extension that will be automatically enabled when
    both the client and server support it. This extension makes two changes to the SSH transport protocol to
    improve the integrity of the initial key exchange. Firstly, it requires endpoints to terminate the
    connection if any unnecessary or unexpected message is received during key exchange (including messages
    that were previously legal but not strictly required like SSH2_MSG_DEBUG). This removes most malleability
    from the early protocol. Secondly, it resets the Message Authentication Code counter at the conclusion of
    each key exchange, preventing previously inserted messages from being able to make persistent changes to
    the sequence number across completion of a key exchange. Either of these changes should be sufficient to
    thwart the Terrapin Attack. More details of these changes are in the PROTOCOL file in the OpenSSH source
    distribition. (CVE-2023-48795)

  - ssh-agent(1): when adding PKCS#11-hosted private keys while specifying destination constraints, if the
    PKCS#11 token returned multiple keys then only the first key had the constraints applied. Use of regular
    private keys, FIDO tokens and unconstrained keys are unaffected. (CVE-2023-51384)

  - ssh(1): if an invalid user or hostname that contained shell metacharacters was passed to ssh(1), and a
    ProxyCommand, LocalCommand directive or match exec predicate referenced the user or hostname via %u, %h
    or similar expansion token, then an attacker who could supply arbitrary user/hostnames to ssh(1) could
    potentially perform command injection depending on what quoting was present in the user-supplied
    ssh_config(5) directive. This situation could arise in the case of git submodules, where a repository
    could contain a submodule with shell characters in its user/hostname. Git does not ban shell
    metacharacters in user or host names when checking out repositories from untrusted sources. Although we
    believe it is the user's responsibility to ensure validity of arguments passed to ssh(1), especially
    across a security boundary such as the git example above, OpenSSH 9.6 now bans most shell metacharacters
    from user and hostnames supplied via the command-line. This countermeasure is not guaranteed to be
    effective in all situations, as it is infeasible for ssh(1) to universally filter shell metacharacters
    potentially relevant to user-supplied commands. User/hostnames provided via ssh_config(5) are not subject
    to these restrictions, allowing configurations that use strange names to continue to be used, under the
    assumption that the user knows what they are doing in their own configuration files. (CVE-2023-51385)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.",Upgrade to OpenSSH version 9.6 or later.,https://www.openssh.com/txt/release-9.6,"
  Version source    : SSH-2.0-OpenSSH_9.3
  Installed version : 9.3
  Fixed version     : 9.6p1 / 9.6
",6.5,OpenSUSE,freshly installed
187201,CVE-2023-51385,6.4,Medium,Laptop,tcp,22,OpenSSH < 9.6 Multiple Vulnerabilities,The SSH server running on the remote host is affected by multiple vulnerabilities.,"The version of OpenSSH installed on the remote host is prior to 9.6. It is, therefore, affected by multiple
vulnerabilities as referenced in the release-9.6 advisory.

  - ssh(1), sshd(8): implement protocol extensions to thwart the so-called Terrapin attack discovered by
    Fabian Bumer, Marcus Brinkmann and Jrg Schwenk. This attack allows a MITM to effect a limited break of
    the integrity of the early encrypted SSH transport protocol by sending extra messages prior to the
    commencement of encryption, and deleting an equal number of consecutive messages immediately after
    encryption starts. A peer SSH client/server would not be able to detect that messages were deleted. While
    cryptographically novel, the security impact of this attack is fortunately very limited as it only allows
    deletion of consecutive messages, and deleting most messages at this stage of the protocol prevents user
    user authentication from proceeding and results in a stuck connection. The most serious identified impact
    is that it lets a MITM to delete the SSH2_MSG_EXT_INFO message sent before authentication starts, allowing
    the attacker to disable a subset of the keystroke timing obfuscation features introduced in OpenSSH 9.5.
    There is no other discernable impact to session secrecy or session integrity. OpenSSH 9.6 addresses this
    protocol weakness through a new strict KEX protocol extension that will be automatically enabled when
    both the client and server support it. This extension makes two changes to the SSH transport protocol to
    improve the integrity of the initial key exchange. Firstly, it requires endpoints to terminate the
    connection if any unnecessary or unexpected message is received during key exchange (including messages
    that were previously legal but not strictly required like SSH2_MSG_DEBUG). This removes most malleability
    from the early protocol. Secondly, it resets the Message Authentication Code counter at the conclusion of
    each key exchange, preventing previously inserted messages from being able to make persistent changes to
    the sequence number across completion of a key exchange. Either of these changes should be sufficient to
    thwart the Terrapin Attack. More details of these changes are in the PROTOCOL file in the OpenSSH source
    distribition. (CVE-2023-48795)

  - ssh-agent(1): when adding PKCS#11-hosted private keys while specifying destination constraints, if the
    PKCS#11 token returned multiple keys then only the first key had the constraints applied. Use of regular
    private keys, FIDO tokens and unconstrained keys are unaffected. (CVE-2023-51384)

  - ssh(1): if an invalid user or hostname that contained shell metacharacters was passed to ssh(1), and a
    ProxyCommand, LocalCommand directive or match exec predicate referenced the user or hostname via %u, %h
    or similar expansion token, then an attacker who could supply arbitrary user/hostnames to ssh(1) could
    potentially perform command injection depending on what quoting was present in the user-supplied
    ssh_config(5) directive. This situation could arise in the case of git submodules, where a repository
    could contain a submodule with shell characters in its user/hostname. Git does not ban shell
    metacharacters in user or host names when checking out repositories from untrusted sources. Although we
    believe it is the user's responsibility to ensure validity of arguments passed to ssh(1), especially
    across a security boundary such as the git example above, OpenSSH 9.6 now bans most shell metacharacters
    from user and hostnames supplied via the command-line. This countermeasure is not guaranteed to be
    effective in all situations, as it is infeasible for ssh(1) to universally filter shell metacharacters
    potentially relevant to user-supplied commands. User/hostnames provided via ssh_config(5) are not subject
    to these restrictions, allowing configurations that use strange names to continue to be used, under the
    assumption that the user knows what they are doing in their own configuration files. (CVE-2023-51385)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.",Upgrade to OpenSSH version 9.6 or later.,https://www.openssh.com/txt/release-9.6,"
  Version source    : SSH-2.0-OpenSSH_9.3
  Installed version : 9.3
  Fixed version     : 9.6p1 / 9.6
",6.5,OpenSUSE,freshly installed
187315,CVE-2023-48795,5.4,Medium,Laptop,tcp,22,SSH Terrapin Prefix Truncation Weakness (CVE-2023-48795),The remote SSH server is vulnerable to a mitm prefix truncation attack.,"The remote SSH server is vulnerable to a man-in-the-middle prefix truncation weakness known as Terrapin. This can
allow a remote, man-in-the-middle attacker to bypass integrity checks and downgrade the connection's security.

Note that this plugin only checks for remote SSH servers that support either ChaCha20-Poly1305 or CBC with
Encrypt-then-MAC and do not support the strict key exchange countermeasures. It does not check for vulnerable software
versions.",Contact the vendor for an update with the strict key exchange countermeasures or disable the affected algorithms.,https://terrapin-attack.com/,"Supports following ChaCha20-Poly1305 Client to Server algorithm : chacha20-poly1305@openssh.com
Supports following Encrypt-then-MAC Client to Server algorithm  : umac-64-etm@openssh.com
Supports following Encrypt-then-MAC Client to Server algorithm  : umac-128-etm@openssh.com
Supports following Encrypt-then-MAC Client to Server algorithm  : hmac-sha2-256-etm@openssh.com
Supports following Encrypt-then-MAC Client to Server algorithm  : hmac-sha2-512-etm@openssh.com
Supports following Encrypt-then-MAC Client to Server algorithm  : hmac-sha1-etm@openssh.com
Supports following ChaCha20-Poly1305 Server to Client algorithm : chacha20-poly1305@openssh.com
Supports following Encrypt-then-MAC Server to Client algorithm  : umac-64-etm@openssh.com
Supports following Encrypt-then-MAC Server to Client algorithm  : umac-128-etm@openssh.com
Supports following Encrypt-then-MAC Server to Client algorithm  : hmac-sha2-256-etm@openssh.com
Supports following Encrypt-then-MAC Server to Client algorithm  : hmac-sha2-512-etm@openssh.com
Supports following Encrypt-then-MAC Server to Client algorithm  : hmac-sha1-etm@openssh.com
",5.9,OpenSUSE,freshly installed
